0.916388 -0.015521
0.919732 -0.014990
0.923077 -0.014456
0.926421 -0.013920
0.929766 -0.013382
0.933110 -0.012842
0.936455 -0.012300
0.939799 -0.011756
0.943144 -0.011209
0.946488 -0.010660
0.949833 -0.010110
0.953177 -0.009557
0.956522 -0.009001
0.959866 -0.008444
0.963211 -0.007884
0.966555 -0.007322
0.969900 -0.006758
0.973244 -0.006191
0.976589 -0.005623
0.979933 -0.005051
0.983278 -0.004478
0.986622 -0.003902
0.989967 -0.003324
0.993311 -0.002743
0.996656 -0.002160
1.000000 -0.001575
